,subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business,sports,youth,max_val,max_cat,frequency,log_frequency,count
3662,width,0.4739463925361633,0.0916098803281784,0.0736769959330558,0.0295345596969127,0.1416837722063064,0.4301512539386749,0.2342691272497177,0.5237934589385986,0.013830560259521,0.3683920204639435,0.2543125450611114,0.5173674821853638,0.552855908870697,0.4917848706245422,0.1459823548793792,0.1822672039270401,0.4902225136756897,0.2807149589061737,0.4605811536312103,0.5336331129074097,0.1332622319459915,0.3373526036739349,0.552855908870697,safety,1,0.0,1
3663,wifi,0.0040131011046469,0.0001451462740078,0.0005877705407328,0.0010035497834905,0.0029230485670268,0.0006058290600776,0.0003240732767153,0.0135084493085742,0.0001533161121187,0.000764328869991,0.00120813655667,0.5570493936538696,0.0582620576024055,0.0003751036419998,0.0021687713451683,0.008159028366208,0.0086408928036689,0.0008849083678796,0.0205659195780754,0.0079657593742012,0.0015152898849919,0.1453777551651001,0.5570493936538696,infrastructure,1,0.0,1
3664,wikis,0.1382731944322586,0.0050723045133054,0.0273993592709302,0.0089799920096993,0.0463533289730548,0.0750984027981758,0.0543525256216526,0.2846051156520843,0.0015242599183693,0.1442557126283645,0.1354351788759231,0.2609801590442657,0.1957834810018539,0.0123456632718443,0.0558761991560459,0.0408112369477748,0.2591902315616607,0.1157795116305351,0.0318516753613948,0.1039782091975212,0.0177898630499839,0.2578778862953186,0.2846051156520843,transit,1,0.0,1
3665,wikki,0.161539688706398,0.0093707591295242,0.0266672857105731,0.0129473162814974,0.0571074038743972,0.1216184049844741,0.0728649795055389,0.2505858540534973,0.0021992481779307,0.1600716412067413,0.1239189878106117,0.2455969899892807,0.2666273713111877,0.0354522205889225,0.0764038786292076,0.0336861982941627,0.2335387468338012,0.0923576951026916,0.0603212565183639,0.1395306140184402,0.040462203323841,0.3070622086524963,0.3070622086524963,youth,1,0.0,1
3666,wild animals,0.0001541899400763,0.0001216212185681,7.656544039491564e-05,0.061078742146492,0.0187239032238721,0.0001390262332279,8.656073623569682e-05,0.0082051185891032,0.0012471202062442,0.0044086189009249,0.0002610832161735,9.065175981959328e-05,0.0010314151877537,0.0003641199728008,0.0001172084012068,6.620916974497959e-05,0.0005007438594475,5.993677405058406e-05,0.0076673137955367,0.000132020242745,0.00023455133487,0.0024429801851511,0.061078742146492,dogs,1,0.0,1
3667,wildlife,9.112624684348702e-05,0.0001961759844562,6.063402543077245e-05,0.0022485067602247,0.0041593592613935,9.404931915923952e-05,9.818575199460612e-05,0.0032042197417467,0.000159313363838,0.0003965172800235,0.0001800007885321,0.0001214424410136,0.002325419569388,0.0003002392186317,0.0001328478392679,0.000148081453517,0.0009105760254897,7.708070188527927e-05,0.013954484835267,0.000132288041641,0.0003703349502757,0.0110019352287054,0.013954484835267,equity,1,0.0,1
3668,wind energy,0.0003770775219891,0.0002093283837893,5.6193024647654966e-05,0.0001515923213446,0.0005441632238216,0.0002075865340884,6.56748452456668e-05,0.0006074797129258,0.0001822963386075,0.9965028762817384,0.000425241945777,0.0002855190541595,0.0010051358258351,0.0001103205431718,5.548699482460506e-05,0.0001032466607284,0.0006945536006242,5.788648559246212e-05,0.0016042684437707,0.0028066071681678,0.0001556929346406,0.0680004879832267,0.9965028762817384,energy,1,0.0,1
3669,wind power,0.0004013552097603,0.0006790713523514,0.0001789018278941,0.0002848373260349,0.0015010994393378,0.0004464401572477,0.000116367067676,0.0017726856749504,0.0011011436581611,0.995902419090271,0.0006305846036411,0.0006837063701823,0.002664485014975,0.0002850000746548,0.0001017413596855,0.0004032937868032,0.0014226713683456,7.763274334138259e-05,0.0018686038674786,0.0044247871264815,0.000444217439508,0.0598580129444599,0.995902419090271,energy,1,0.0,1
3670,windrow clearing (snow),0.0001131454700953,0.0001870389678515,8.226426871260628e-05,0.0001563217374496,0.0002842957037501,0.0004742234887089,0.000680906465277,0.0018118346342816,0.0002869957243092,0.0007008836255408,0.0022225573193281,0.0005425454583019,0.0015958826988935,0.0007400864269584,6.669963477179408e-05,0.0002855845668818,0.0004735756665468,9.776211663847788e-05,0.0011485443683341,0.0012385140871629,0.000250235403655,0.0181470587849617,0.0181470587849617,youth,1,0.0,1
3671,winter,0.601935088634491,0.1210286915302276,0.1854304522275924,0.0411337912082672,0.2384815514087677,0.2580602765083313,0.2062472552061081,0.4645411372184753,0.0541735924780368,0.0911065340042114,0.9810824394226074,0.5081110000610352,0.3228062093257904,0.016955841332674,0.1124011203646659,0.0673346295952797,0.4842884540557861,0.175697848200798,0.0619150772690773,0.3721963167190552,0.0362991616129875,0.0009909032378345,0.9810824394226074,climate,1,0.0,1
3672,winter maintenance,0.1391090303659439,0.0997954234480857,0.0002956781827379,0.0094247125089168,0.2673439085483551,0.0001703429443296,0.0522602386772632,0.0587815679609775,0.0057892766781151,0.0059967339038848,0.898585319519043,0.7148869037628174,0.0222851186990737,0.000206138312933,0.0001175985307781,0.0293555483222007,0.0148698789998888,0.0002214945707237,0.0849098414182663,0.24302539229393,0.0002624953922349,0.0013986609410494,0.898585319519043,climate,1,0.0,1
3673,winter storms,0.0597555860877037,0.0056624705903232,0.0009980353061109,0.0014277173904702,0.0276354309171438,0.0029991038609296,0.0132281426340341,0.0578544661402702,0.0359063073992729,0.0271490160375833,0.9330013990402222,0.4031218290328979,0.1173745617270469,0.0007883451762609,0.0007020651246421,0.001566526829265,0.022246902808547,0.0004860557673964,0.0317302346229553,0.0050445878878235,0.0004526146803982,0.0095047000795602,0.9330013990402222,climate,1,0.0,1
3674,winterlicious,0.0540471114218235,0.0189977511763572,0.0006159165641292,0.0073883756995201,0.1258183121681213,0.0027482924051582,0.0068936180323362,0.13847716152668,0.0003414248640183,0.0170681178569793,0.9816973805427552,0.0144594274461269,0.0066447658464312,0.0228404104709625,0.0119326123967766,0.0014856653288006,0.0233821868896484,0.0008130737696774,0.0123671106994152,0.0004376250435598,0.0046918313018977,0.0314181074500083,0.9816973805427552,climate,1,0.0,1
3675,wireless hotspot,0.0006471134256571,0.0001891839347081,4.90999773319345e-05,0.0005599909345619,0.003261943347752,0.0002924175933003,0.002935852156952,0.006782335229218,0.0002939203113783,0.2284733802080154,0.0002166685444535,0.0249487999826669,0.0105683598667383,0.0011217963183298,0.0002038589882431,0.0002544180315453,0.0010864137439057,0.0021861509885638,0.0085598099976778,0.0011030337773263,0.0015679488424211,0.1542679369449615,0.2284733802080154,energy,1,0.0,1
3676,wireless internet,0.0009767912561073,0.0001373422564938,0.0002868335577659,0.0007647985476069,0.0007769271032884,0.0002587956842035,0.4856687188148498,0.0159681197255849,0.0010869704419746,0.0006888078642077,0.0007937612244859,0.321009486913681,0.1166918650269508,0.0006208445411175,0.0008316863677464,0.0030321970116347,0.0049874135293066,0.0001653900690143,0.0125649813562631,0.0019759105052798,0.0012531103566288,0.239279642701149,0.4856687188148498,traffic,1,0.0,1
3677,women,0.3031832873821258,0.0019537473563104,0.0563280396163463,5.367894482333213e-05,0.061283454298973,0.1808608621358871,0.0175846256315708,0.4743131101131439,0.0029407134279608,0.0204341765493154,0.0403171852231025,0.1131606251001358,0.3457528054714203,0.3384482860565185,0.1464193314313888,0.0920013710856437,0.22312892973423,0.2175085991621017,0.5255510807037354,0.0301652904599905,0.013877859339118,0.0422238148748874,0.5255510807037354,equity,1,0.0,1
3678,wood,0.0355679765343666,0.0008378829807043,0.042877621948719,0.0041307406499981,0.0106459762901067,0.5239068269729614,0.0055731763131916,0.1748752743005752,0.0002827007265295,0.001044865231961,0.003988473676145,0.0403556562960147,0.3795478343963623,0.0334908068180084,0.0774671211838722,0.0263393744826316,0.2715039551258087,0.0807697921991348,0.0881386771798133,0.3323473930358886,0.0258449148386716,0.1391562968492508,0.5239068269729614,construction,1,0.0,1
3679,work from home,0.9457309246063232,0.0267947819083929,0.0001835030998336,0.0068820109590888,0.0047288509085774,0.051600657403469,0.0022595822811126,0.0010970496805384,0.0161753632128238,0.2421600520610809,0.1723709255456924,0.0081057976931333,0.5121951699256897,0.1543719917535781,0.0720444917678833,0.0687802955508232,0.0363807156682014,0.0639091581106185,0.2943332493305206,0.0048700273036956,0.0056210062466561,0.1712885051965713,0.9457309246063232,housing,1,0.0,1
3680,work plans,0.0135657535865902,0.0136345019564032,0.0006461446173489,0.0027606361545622,0.0082387551665306,0.7591201663017273,0.005035778041929,0.0548924095928669,0.0006601119530387,0.0428504087030887,0.0211184658110141,0.3807587325572967,0.0686460137367248,0.0113362772390246,0.0003410339413676,0.0479929372668266,0.0033933573868125,0.0054660034365952,0.1212012395262718,0.9542813301086426,0.0002180573210353,0.1275555491447448,0.9542813301086426,business,1,0.0,1
3681,work trips,0.0003348806349094,0.0272282045334577,7.46122095733881e-05,0.0021271598525345,0.0005603978643193,0.1576156318187713,0.014198986813426,0.932722508907318,0.0050016804598271,0.0128048900514841,0.0035619239788502,0.0139456717297434,0.0019104577368125,0.0015553828561678,0.0001971833989955,0.004377020522952,0.0013622529804706,0.0016255873488262,0.0191439166665077,0.9568480253219604,0.0002065176086034,0.0708635747432708,0.9568480253219604,business,1,0.0,1
3682,work-based learning,0.0003081413160543,0.0689583793282508,7.862615893827751e-05,0.0055697299540042,0.0006930568488314,0.3599982559680938,0.0024204100482165,0.006971342023462,0.0001330902596237,0.0131348771974444,0.0020164884626865,0.0099739097058773,0.0036790675949305,0.000507071847096,0.0009531750110909,0.0086284419521689,0.0004302351153455,0.0119702741503715,0.0337350405752658,0.6457407474517822,5.97933103563264e-05,0.0577027052640914,0.6457407474517822,business,1,0.0,1
3683,workforce,0.0002441577089484,0.0039324345998466,4.799969974556007e-05,0.0018150312826037,0.0008550195489078,0.1162774562835693,0.000812619284261,0.0218424946069717,0.0006615860038436,0.0080494517460465,0.0003971816040575,0.0021477416157722,0.0137946354225277,0.0019230488687753,0.002432313747704,0.0118143102154135,0.0007412311970256,0.0274905748665332,0.071026898920536,0.3758355379104614,0.0001739869185257,0.2036901265382766,0.3758355379104614,business,1,0.0,1
3684,working conditions,0.0078900251537561,0.0134946787729859,0.000171499166754,0.0035426244139671,0.0052617681212723,0.372423768043518,0.1158890724182128,0.2626673281192779,0.0052922521717846,0.0649237334728241,0.027097126469016,0.2392593771219253,0.3792223334312439,0.0020087480079382,0.0168289896100759,0.0319090224802494,0.1854728311300277,0.2306461185216903,0.1345971822738647,0.6879342198371887,0.0002352237788727,0.0789590179920196,0.6879342198371887,business,1,0.0,1
3685,working groups,0.003987057134509,0.0028092602733522,0.0010339134605601,0.0006526983343064,0.0044608982279896,0.0822182595729827,0.0046167229302227,0.0618842579424381,0.0008713448769412,0.113544262945652,0.0612761601805686,0.1003518030047416,0.1746000796556472,0.0176626201719045,0.0109118474647402,0.0427422560751438,0.0361425019800663,0.0759802237153053,0.1231793463230133,0.1047757267951965,0.0007937301998026,0.1182270348072052,0.1746000796556472,safety,1,0.0,1
3686,workplace policies,8.802257070783526e-05,0.0014535607770085,0.0001004879013635,0.0016403173794969,8.712355338502675e-05,0.0248741824179887,0.0008888266747817,0.0002666260697878,0.000478363566799,0.0187777765095233,0.0014938835520297,0.0036848201416432,0.3039958477020263,0.0001131524768425,0.0009288168512284,0.0122051453217864,0.0011034508934244,0.0003553528804332,0.1629236042499542,0.9828212261199952,0.0001381098700221,0.0267630722373724,0.9828212261199952,business,1,0.0,1
3687,workplace training and development,0.000132344517624,0.0052669616416096,3.626062607509084e-05,0.0035096178762614,0.0001804457424441,0.0009235994075424,0.0012679824139922,0.0044429567642509,0.0007723116432316,0.014773909933865,0.000691415683832,0.0009853041265159,0.0537217073142528,0.000157563626999,0.000239643632085,0.01402288954705,0.0004310815420467,0.000469679798698,0.016682656481862,0.8035927414894104,0.0001894201268441,0.1169573664665222,0.8035927414894104,business,1,0.0,1
3688,workplaces,0.0173594206571578,0.0003126845986116,2.4419588953605853e-05,0.0002396741183474,0.0001079079302144,0.4941433668136596,0.000205807693419,0.0005700725014321,0.0009482205496169,0.0009167363750748,0.000294599274639,0.0473867729306221,0.0944814011454582,0.0001471455470891,0.0036403955891728,0.0041919574141502,0.0008588905911892,0.0003947452059946,0.122767761349678,0.9878824949264526,6.024957474437542e-05,0.0213221553713083,0.9878824949264526,business,1,0.0,1
3689,works yards,0.0032414989545941,0.0121737327426671,0.0007384499185718,0.0057074264623224,0.0013385995989665,0.9896878004074096,0.0046941498294472,0.022378884255886,0.0102391205728054,0.1558284014463424,0.0196258649230003,0.9729078412055968,0.1732679307460785,0.6111875176429749,0.000407672196161,0.0302424393594265,0.0126816192641854,0.001799082616344,0.1316603273153305,0.8965781331062317,0.0076106488704681,0.0804329887032508,0.9896878004074096,construction,1,0.0,1
3690,worksites,0.0013618542579934,0.001846018130891,4.156761133344844e-05,0.000870838179253,0.0001747796195559,0.9818910360336304,0.0061088288202881,0.0081938151270151,0.0106748584657907,0.1298139095306396,0.0011336180614307,0.9921873211860656,0.3981866240501404,0.36006560921669,0.0001668774348217,0.0121281407773494,0.0013671568594872,0.0012426582397893,0.1486099809408188,0.97471821308136,8.310264092870057e-05,0.0397426821291446,0.9921873211860656,infrastructure,1,0.0,1
3691,wsr,0.4490984082221985,0.0527178719639778,0.0536170974373817,0.0246204622089862,0.1414191871881485,0.3721946179866791,0.2931143045425415,0.5307062268257141,0.0735199525952339,0.4235129058361053,0.345915824174881,0.5507422089576721,0.4997033476829529,0.3162097930908203,0.1203937828540802,0.0886300802230835,0.36667600274086,0.3252429664134979,0.228420540690422,0.6417122483253479,0.1515479385852813,0.3884829580783844,0.6417122483253479,business,1,0.0,1
3692,yard rubbish,0.0004189679748378,0.0026234313845634,0.0314806923270225,0.0136087359860539,0.0004815440624952,0.0017776481108739,0.001018451876007,0.0710904449224472,0.1446226239204406,0.0004186890146229,0.0279417391866445,0.000552388257347,0.0006658027996309,0.000284127308987,0.0007417505839839,7.240817649289966e-05,0.047904510051012,0.0001470423303544,0.0003261181118432,0.0002299269253853,0.0016092073637992,0.0663713291287422,0.1446226239204406,noise,1,0.0,1
3693,yard waste,0.0001609928440302,0.0015720141818746,0.013481450267136,0.0094757378101348,0.0002912586787715,0.0003305148566141,0.0002326529647689,0.0031745294108986,0.0043480191379785,0.0003074027772527,0.0020677531138062,0.0002823293907567,0.0003140469489153,0.0001279602729482,7.659677066840231e-05,5.897758455830626e-05,0.0056950422003865,8.658893057145178e-05,0.0003984150243923,0.0001356112770736,0.0003354196378495,0.025902897119522,0.025902897119522,youth,1,0.0,1
3694,yard waste bins,0.0007166136638261,0.0001806858344934,0.0038236258551478,0.0020580496639013,0.0003362047427799,0.0002442510449327,9.507044160272926e-05,0.0029669457580894,0.0018506330670788,0.0012288830475881,0.0028694830834865,0.293822169303894,0.1145340725779533,0.0001494184834882,0.0001156287180492,0.003555639181286,0.0382391661405563,7.458161417162046e-05,0.1525254994630813,0.0032286623027175,0.0002601880405563,0.0995040163397789,0.293822169303894,infrastructure,1,0.0,1
3695,yard waste collection,0.0002550558710936,0.0011864664265885,0.0004366182838566,0.0025422188919037,0.000377157877665,9.783518908079714e-05,0.0001138012084993,0.0007205966976471,0.0014663006877526,0.0001747047645039,0.0003974808496423,0.0033888947218656,0.000567146227695,6.02711588726379e-05,3.451940938248299e-05,0.0002373757160967,0.0018187962705269,5.065992445452139e-05,0.0349420607089996,0.351691871881485,7.901257049525157e-05,0.0761563032865524,0.351691871881485,business,1,0.0,1
3696,yard waste containers,0.000236823427258,0.0001107978096115,0.0020548519678413,0.001391774858348,0.0002877617371268,0.0003144611255265,0.0001278944546356,0.0139106046408414,0.0010443717474117,0.000527847034391,0.0016700112028047,0.0037991106510162,0.0846286937594413,0.0001325910852756,8.396444900427014e-05,0.0006388112087734,0.0125325452536344,6.239600043045357e-05,0.0495614223182201,0.0036823360715061,0.000195444910787,0.0826503634452819,0.0846286937594413,safety,1,0.0,1
